"Plot Title: HOBO8"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20454821, SEN S/N: 20454821)","Intensity, Lux (LGR S/N: 20454821, SEN S/N: 20454821)","Coupler Attached (LGR S/N: 20454821)","Host Connected (LGR S/N: 20454821)","Coupler Detached (LGR S/N: 20454821)","End Of File (LGR S/N: 20454821)"
1413,07/16/23 12:10:00 PM,28.060,13089.0,,,,
1414,07/16/23 12:15:00 PM,28.159,13089.0,,,,
1415,07/16/23 12:20:00 PM,28.060,15155.7,,,,
1416,07/16/23 12:25:00 PM,28.060,22044.6,,,,
1417,07/16/23 12:30:00 PM,28.159,12400.1,,,,
1418,07/16/23 12:35:00 PM,28.159,15155.7,,,,
1419,07/16/23 12:40:00 PM,27.764,4477.8,,,,
1420,07/16/23 12:45:00 PM,28.060,16533.4,,,,
1421,07/16/23 12:50:00 PM,28.258,14466.8,,,,
1422,07/16/23 12:55:00 PM,28.159,17222.3,,,,
1423,07/16/23 01:00:00 PM,27.961,5511.1,,,,
1424,07/16/23 01:05:00 PM,28.258,14466.8,,,,
1425,07/16/23 01:10:00 PM,28.159,15155.7,,,,
1426,07/16/23 01:15:00 PM,28.258,21355.7,,,,
1427,07/16/23 01:20:00 PM,28.258,28933.5,,,,
1428,07/16/23 01:25:00 PM,28.258,20666.8,,,,
1429,07/16/23 01:30:00 PM,28.357,20666.8,,,,
1430,07/16/23 01:35:00 PM,28.258,18600.1,,,,
1431,07/16/23 01:40:00 PM,28.357,18600.1,,,,
1432,07/16/23 01:45:00 PM,28.258,21355.7,,,,
1433,07/16/23 01:50:00 PM,28.159,12400.1,,,,
1434,07/16/23 01:55:00 PM,28.159,11022.3,,,,
1435,07/16/23 02:00:00 PM,28.159,14466.8,,,,
1436,07/16/23 02:05:00 PM,28.357,17911.2,,,,
1437,07/16/23 02:10:00 PM,28.258,16533.4,,,,
1438,07/16/23 02:15:00 PM,28.357,19289.0,,,,
1439,07/16/23 02:20:00 PM,28.258,17911.2,,,,
1440,07/16/23 02:25:00 PM,28.258,18600.1,,,,
1441,07/16/23 02:30:00 PM,28.258,13777.9,,,,
1442,07/16/23 02:35:00 PM,27.961,5166.7,,,,
1443,07/16/23 02:40:00 PM,28.159,12400.1,,,,
1444,07/16/23 02:45:00 PM,28.060,15844.5,,,,
1445,07/16/23 02:50:00 PM,28.258,17911.2,,,,
1446,07/16/23 02:55:00 PM,28.060,19977.9,,,,
1447,07/16/23 03:00:00 PM,28.159,19289.0,,,,
1448,07/16/23 03:05:00 PM,28.159,15155.7,,,,
1449,07/16/23 03:10:00 PM,28.060,11711.2,,,,
1450,07/16/23 03:15:00 PM,27.961,5166.7,,,,
1451,07/16/23 03:20:00 PM,27.862,9644.5,,,,
1452,07/16/23 03:25:00 PM,28.060,11022.3,,,,
1453,07/16/23 03:30:00 PM,27.961,4650.0,,,,
1454,07/16/23 03:35:00 PM,27.764,4133.4,,,,
1455,07/16/23 03:40:00 PM,27.764,3788.9,,,,
1456,07/16/23 03:45:00 PM,27.862,3616.7,,,,
1457,07/16/23 03:50:00 PM,27.764,4477.8,,,,
1458,07/16/23 03:55:00 PM,27.764,4650.0,,,,
1459,07/16/23 04:00:00 PM,27.862,3961.1,,,,
1460,07/16/23 04:05:00 PM,27.862,3100.0,,,,
1461,07/16/23 04:10:00 PM,27.665,2755.6,,,,
1462,07/16/23 04:15:00 PM,27.665,2411.1,,,,
1463,07/16/23 04:20:00 PM,27.764,2497.2,,,,
1464,07/16/23 04:25:00 PM,27.862,2927.8,,,,
1465,07/16/23 04:30:00 PM,27.862,4994.5,,,,
1466,07/16/23 04:35:00 PM,27.764,3616.7,,,,
1467,07/16/23 04:40:00 PM,27.764,3961.1,,,,
1468,07/16/23 04:45:00 PM,27.862,5166.7,,,,
1469,07/16/23 04:50:00 PM,27.862,6200.0,,,,
1470,07/16/23 04:55:00 PM,27.764,3788.9,,,,
1471,07/16/23 05:00:00 PM,27.764,3788.9,,,,
1472,07/16/23 05:05:00 PM,27.961,6544.5,,,,
1473,07/16/23 05:10:00 PM,27.764,3272.2,,,,
1474,07/16/23 05:15:00 PM,27.764,5166.7,,,,
1475,07/16/23 05:20:00 PM,27.862,6200.0,,,,
1476,07/16/23 05:25:00 PM,27.862,2755.6,,,,
1477,07/16/23 05:30:00 PM,27.862,1894.5,,,,
1478,07/16/23 05:35:00 PM,27.665,1636.1,,,,
1479,07/16/23 05:40:00 PM,27.665,1636.1,,,,
1480,07/16/23 05:45:00 PM,27.764,2066.7,,,,
1481,07/16/23 05:50:00 PM,27.764,1636.1,,,,
1482,07/16/23 05:55:00 PM,27.862,4650.0,,,,
1483,07/16/23 06:00:00 PM,27.961,3444.5,,,,
1484,07/16/23 06:05:00 PM,27.862,5338.9,,,,
1485,07/16/23 06:10:00 PM,27.862,4650.0,,,,
1486,07/16/23 06:15:00 PM,27.862,3788.9,,,,
1487,07/16/23 06:20:00 PM,27.862,3616.7,,,,
1488,07/16/23 06:25:00 PM,27.764,1463.9,,,,
1489,07/16/23 06:30:00 PM,27.764,3788.9,,,,
1490,07/16/23 06:35:00 PM,27.764,3100.0,,,,
1491,07/16/23 06:40:00 PM,27.764,2755.6,,,,
1492,07/16/23 06:45:00 PM,27.862,2583.4,,,,
1493,07/16/23 06:50:00 PM,27.862,2066.7,,,,
1494,07/16/23 06:55:00 PM,27.665,2325.0,,,,
1495,07/16/23 07:00:00 PM,27.665,2152.8,,,,
1496,07/16/23 07:05:00 PM,27.665,904.2,,,,
1497,07/16/23 07:10:00 PM,27.665,828.8,,,,
1498,07/16/23 07:15:00 PM,27.764,775.0,,,,
1499,07/16/23 07:20:00 PM,27.764,484.4,,,,
1500,07/16/23 07:25:00 PM,27.665,452.1,,,,
1501,07/16/23 07:30:00 PM,27.567,398.3,,,,
1502,07/16/23 07:35:00 PM,27.665,344.4,,,,
1503,07/16/23 07:40:00 PM,27.665,301.4,,,,
1504,07/16/23 07:45:00 PM,27.665,258.3,,,,
1505,07/16/23 07:50:00 PM,27.665,236.8,,,,
1506,07/16/23 07:55:00 PM,27.764,215.3,,,,
1507,07/16/23 08:00:00 PM,27.764,183.0,,,,
1508,07/16/23 08:05:00 PM,27.567,161.5,,,,
1509,07/16/23 08:10:00 PM,27.567,129.2,,,,
1510,07/16/23 08:15:00 PM,27.567,193.8,,,,
1511,07/16/23 08:20:00 PM,27.665,129.2,,,,
1512,07/16/23 08:25:00 PM,27.665,86.1,,,,
1513,07/16/23 08:30:00 PM,27.665,43.1,,,,
1514,07/16/23 08:35:00 PM,27.665,10.8,,,,
1515,07/16/23 08:40:00 PM,27.665,0.0,,,,
1516,07/16/23 08:45:00 PM,27.665,0.0,,,,
1517,07/16/23 08:50:00 PM,27.665,0.0,,,,
1518,07/16/23 08:55:00 PM,27.764,0.0,,,,
1519,07/16/23 09:00:00 PM,27.567,0.0,,,,
1520,07/16/23 09:05:00 PM,27.567,0.0,,,,
1521,07/16/23 09:10:00 PM,27.567,0.0,,,,
1522,07/16/23 09:15:00 PM,27.567,0.0,,,,
1523,07/16/23 09:20:00 PM,27.567,0.0,,,,
1524,07/16/23 09:25:00 PM,27.567,0.0,,,,
1525,07/16/23 09:30:00 PM,27.665,0.0,,,,
1526,07/16/23 09:35:00 PM,27.665,0.0,,,,
1527,07/16/23 09:40:00 PM,27.665,0.0,,,,
1528,07/16/23 09:45:00 PM,27.665,0.0,,,,
1529,07/16/23 09:50:00 PM,27.665,0.0,,,,
1530,07/16/23 09:55:00 PM,27.665,0.0,,,,
1531,07/16/23 10:00:00 PM,27.764,0.0,,,,
1532,07/16/23 10:05:00 PM,27.764,0.0,,,,
1533,07/16/23 10:10:00 PM,27.567,0.0,,,,
1534,07/16/23 10:15:00 PM,27.567,0.0,,,,
1535,07/16/23 10:20:00 PM,27.567,0.0,,,,
1536,07/16/23 10:25:00 PM,27.567,0.0,,,,
1537,07/16/23 10:30:00 PM,27.567,0.0,,,,
1538,07/16/23 10:35:00 PM,27.665,0.0,,,,
1539,07/16/23 10:40:00 PM,27.665,0.0,,,,
1540,07/16/23 10:45:00 PM,27.665,0.0,,,,
1541,07/16/23 10:50:00 PM,27.665,0.0,,,,
1542,07/16/23 10:55:00 PM,27.665,0.0,,,,
1543,07/16/23 11:00:00 PM,27.665,0.0,,,,
1544,07/16/23 11:05:00 PM,27.665,0.0,,,,
1545,07/16/23 11:10:00 PM,27.665,0.0,,,,
1546,07/16/23 11:15:00 PM,27.665,0.0,,,,
1547,07/16/23 11:20:00 PM,27.764,0.0,,,,
1548,07/16/23 11:25:00 PM,27.764,0.0,,,,
1549,07/16/23 11:30:00 PM,27.764,0.0,,,,
1550,07/16/23 11:35:00 PM,27.764,0.0,,,,
1551,07/16/23 11:40:00 PM,27.764,0.0,,,,
1552,07/16/23 11:45:00 PM,27.764,0.0,,,,
1553,07/16/23 11:50:00 PM,27.567,0.0,,,,
1554,07/16/23 11:55:00 PM,27.567,0.0,,,,
1555,07/17/23 12:00:00 AM,27.567,0.0,,,,
1556,07/17/23 12:05:00 AM,27.567,0.0,,,,
1557,07/17/23 12:10:00 AM,27.567,0.0,,,,
1558,07/17/23 12:15:00 AM,27.567,0.0,,,,
1559,07/17/23 12:20:00 AM,27.567,0.0,,,,
1560,07/17/23 12:25:00 AM,27.567,0.0,,,,
1561,07/17/23 12:30:00 AM,27.567,0.0,,,,
1562,07/17/23 12:35:00 AM,27.567,0.0,,,,
1563,07/17/23 12:40:00 AM,27.567,0.0,,,,
1564,07/17/23 12:45:00 AM,27.567,0.0,,,,
1565,07/17/23 12:50:00 AM,27.567,0.0,,,,
1566,07/17/23 12:55:00 AM,27.567,0.0,,,,
1567,07/17/23 01:00:00 AM,27.567,0.0,,,,
1568,07/17/23 01:05:00 AM,27.567,0.0,,,,
1569,07/17/23 01:10:00 AM,27.567,0.0,,,,
1570,07/17/23 01:15:00 AM,27.567,0.0,,,,
1571,07/17/23 01:20:00 AM,27.567,0.0,,,,
1572,07/17/23 01:25:00 AM,27.567,0.0,,,,
1573,07/17/23 01:30:00 AM,27.567,0.0,,,,
1574,07/17/23 01:35:00 AM,27.665,0.0,,,,
1575,07/17/23 01:40:00 AM,27.567,0.0,,,,
1576,07/17/23 01:45:00 AM,27.665,0.0,,,,
1577,07/17/23 01:50:00 AM,27.665,0.0,,,,
1578,07/17/23 01:55:00 AM,27.665,0.0,,,,
1579,07/17/23 02:00:00 AM,27.665,0.0,,,,
1580,07/17/23 02:05:00 AM,27.665,0.0,,,,
1581,07/17/23 02:10:00 AM,27.665,0.0,,,,
1582,07/17/23 02:15:00 AM,27.665,0.0,,,,
1583,07/17/23 02:20:00 AM,27.665,0.0,,,,
1584,07/17/23 02:25:00 AM,27.665,0.0,,,,
1585,07/17/23 02:30:00 AM,27.665,0.0,,,,
1586,07/17/23 02:35:00 AM,27.665,0.0,,,,
1587,07/17/23 02:40:00 AM,27.665,0.0,,,,
1588,07/17/23 02:45:00 AM,27.665,0.0,,,,
1589,07/17/23 02:50:00 AM,27.665,0.0,,,,
1590,07/17/23 02:55:00 AM,27.665,0.0,,,,
1591,07/17/23 03:00:00 AM,27.567,0.0,,,,
1592,07/17/23 03:05:00 AM,27.567,0.0,,,,
1593,07/17/23 03:10:00 AM,27.567,0.0,,,,
1594,07/17/23 03:15:00 AM,27.567,0.0,,,,
1595,07/17/23 03:20:00 AM,27.567,0.0,,,,
1596,07/17/23 03:25:00 AM,27.567,0.0,,,,
1597,07/17/23 03:30:00 AM,27.567,0.0,,,,
1598,07/17/23 03:35:00 AM,27.567,0.0,,,,
1599,07/17/23 03:40:00 AM,27.468,0.0,,,,
1600,07/17/23 03:45:00 AM,27.468,0.0,,,,
1601,07/17/23 03:50:00 AM,27.468,0.0,,,,
1602,07/17/23 03:55:00 AM,27.468,0.0,,,,
1603,07/17/23 04:00:00 AM,27.468,0.0,,,,
1604,07/17/23 04:05:00 AM,27.468,0.0,,,,
1605,07/17/23 04:10:00 AM,27.468,0.0,,,,
1606,07/17/23 04:15:00 AM,27.468,0.0,,,,
1607,07/17/23 04:20:00 AM,27.370,0.0,,,,
1608,07/17/23 04:25:00 AM,27.370,0.0,,,,
1609,07/17/23 04:30:00 AM,27.370,0.0,,,,
1610,07/17/23 04:35:00 AM,27.370,0.0,,,,
1611,07/17/23 04:40:00 AM,27.370,0.0,,,,
1612,07/17/23 04:45:00 AM,27.370,0.0,,,,
1613,07/17/23 04:50:00 AM,27.272,0.0,,,,
1614,07/17/23 04:55:00 AM,27.272,0.0,,,,
1615,07/17/23 05:00:00 AM,27.272,0.0,,,,
1616,07/17/23 05:05:00 AM,27.272,0.0,,,,
1617,07/17/23 05:10:00 AM,27.272,0.0,,,,
1618,07/17/23 05:15:00 AM,27.272,0.0,,,,
1619,07/17/23 05:20:00 AM,27.173,0.0,,,,
1620,07/17/23 05:25:00 AM,27.173,0.0,,,,
1621,07/17/23 05:30:00 AM,27.173,0.0,,,,
1622,07/17/23 05:35:00 AM,27.173,0.0,,,,
1623,07/17/23 05:40:00 AM,27.173,0.0,,,,
1624,07/17/23 05:45:00 AM,27.173,0.0,,,,
1625,07/17/23 05:50:00 AM,27.173,0.0,,,,
1626,07/17/23 05:55:00 AM,27.075,0.0,,,,
1627,07/17/23 06:00:00 AM,27.075,0.0,,,,
1628,07/17/23 06:05:00 AM,27.075,0.0,,,,
1629,07/17/23 06:10:00 AM,27.075,0.0,,,,
1630,07/17/23 06:15:00 AM,27.075,0.0,,,,
1631,07/17/23 06:20:00 AM,27.075,21.5,,,,
1632,07/17/23 06:25:00 AM,27.075,43.1,,,,
1633,07/17/23 06:30:00 AM,26.977,75.3,,,,
1634,07/17/23 06:35:00 AM,26.977,107.6,,,,
1635,07/17/23 06:40:00 AM,26.977,150.7,,,,
1636,07/17/23 06:45:00 AM,26.977,183.0,,,,
1637,07/17/23 06:50:00 AM,26.977,226.0,,,,
1638,07/17/23 06:55:00 AM,26.977,258.3,,,,
1639,07/17/23 07:00:00 AM,26.977,301.4,,,,
1640,07/17/23 07:05:00 AM,26.977,344.4,,,,
1641,07/17/23 07:10:00 AM,26.977,387.5,,,,
1642,07/17/23 07:15:00 AM,26.879,441.3,,,,
1643,07/17/23 07:20:00 AM,26.879,505.9,,,,
1644,07/17/23 07:25:00 AM,26.977,549.0,,,,
1645,07/17/23 07:30:00 AM,26.977,624.3,,,,
1646,07/17/23 07:35:00 AM,26.977,688.9,,,,
1647,07/17/23 07:40:00 AM,26.977,731.9,,,,
1648,07/17/23 07:45:00 AM,26.977,796.5,,,,
1649,07/17/23 07:50:00 AM,26.977,850.4,,,,
1650,07/17/23 07:55:00 AM,26.977,936.5,,,,
1651,07/17/23 08:00:00 AM,26.977,990.3,,,,
1652,07/17/23 08:05:00 AM,27.075,1076.4,,,,
1653,07/17/23 08:10:00 AM,27.075,1130.2,,,,
1654,07/17/23 08:15:00 AM,27.075,1194.8,,,,
1655,07/17/23 08:20:00 AM,27.075,1313.2,,,,
1656,07/17/23 08:25:00 AM,27.075,1377.8,,,,
1657,07/17/23 08:30:00 AM,27.075,1463.9,,,,
1658,07/17/23 08:35:00 AM,27.173,1636.1,,,,
1659,07/17/23 08:40:00 AM,27.173,1808.3,,,,
1660,07/17/23 08:45:00 AM,27.173,2066.7,,,,
1661,07/17/23 08:50:00 AM,27.272,2325.0,,,,
1662,07/17/23 08:55:00 AM,27.272,2669.5,,,,
1663,07/17/23 09:00:00 AM,27.272,2927.8,,,,
1664,07/17/23 09:05:00 AM,27.370,3616.7,,,,
1665,07/17/23 09:10:00 AM,27.468,7577.8,,,,
1666,07/17/23 09:15:00 AM,27.665,7577.8,,,,
1667,07/17/23 09:20:00 AM,27.764,6544.5,,,,
1668,07/17/23 09:25:00 AM,27.961,10333.4,,,,
1669,07/17/23 09:30:00 AM,27.961,7577.8,,,,
1670,07/17/23 09:35:00 AM,27.961,22044.6,,,,
1671,07/17/23 09:40:00 AM,28.060,12400.1,,,,
1672,07/17/23 09:45:00 AM,28.159,15155.7,,,,
1673,07/17/23 09:50:00 AM,28.159,22044.6,,,,
1674,07/17/23 09:55:00 AM,28.258,11022.3,,,,
1675,07/17/23 10:00:00 AM,27.961,9644.5,,,,
1676,07/17/23 10:05:00 AM,28.060,12400.1,,,,
1677,07/17/23 10:10:00 AM,28.159,14466.8,,,,
1678,07/17/23 10:15:00 AM,28.159,21355.7,,,,
1679,07/17/23 10:20:00 AM,28.060,11022.3,,,,
1680,07/17/23 10:25:00 AM,28.258,20666.8,,,,
1681,07/17/23 10:30:00 AM,28.258,14466.8,,,,
1682,07/17/23 10:35:00 AM,28.159,22044.6,,,,
1683,07/17/23 10:40:00 AM,28.159,16533.4,,,,
1684,07/17/23 10:45:00 AM,28.258,20666.8,,,,
1685,07/17/23 10:50:00 AM,28.060,20666.8,,,,
1686,07/17/23 10:55:00 AM,28.258,24800.2,,,,
1687,07/17/23 11:00:00 AM,28.159,12400.1,,,,
1688,07/17/23 11:05:00 AM,28.060,12400.1,,,,
1689,07/17/23 11:10:00 AM,28.060,13089.0,,,,
1690,07/17/23 11:15:00 AM,28.258,20666.8,,,,
1691,07/17/23 11:20:00 AM,28.258,20666.8,,,,
1692,07/17/23 11:25:00 AM,28.258,22044.6,,,,
1693,07/17/23 11:30:00 AM,28.258,12400.1,,,,
1694,07/17/23 11:35:00 AM,28.258,24800.2,,,,
1695,07/17/23 11:40:00 AM,28.060,10677.8,,,,
1696,07/17/23 11:45:00 AM,28.060,10333.4,,,,
1697,07/17/23 11:50:00 AM,28.357,20666.8,,,,
1698,07/17/23 11:55:00 AM,27.961,8611.2,,,,
1699,07/17/23 12:00:00 PM,28.060,17222.3,,,,
1700,07/17/23 12:05:00 PM,28.159,12400.1,,,,
1701,07/17/23 12:10:00 PM,28.060,9300.1,,,,
1702,07/17/23 12:15:00 PM,27.961,11022.3,,,,
1703,07/17/23 12:20:00 PM,28.060,10677.8,,,,
1704,07/17/23 12:25:00 PM,27.961,5511.1,,,,
1705,07/17/23 12:30:00 PM,28.060,9644.5,,,,
1706,07/17/23 12:35:00 PM,28.060,10333.4,,,,
1707,07/17/23 12:40:00 PM,28.258,22044.6,,,,
1708,07/17/23 12:45:00 PM,28.258,10677.8,,,,
1709,07/17/23 12:50:00 PM,28.258,20666.8,,,,
1710,07/17/23 12:55:00 PM,28.159,16533.4,,,,
1711,07/17/23 01:00:00 PM,28.258,16533.4,,,,
1712,07/17/23 01:05:00 PM,28.357,15844.5,,,,
1713,07/17/23 01:10:00 PM,28.258,16533.4,,,,
1714,07/17/23 01:15:00 PM,28.258,17911.2,,,,
1715,07/17/23 01:20:00 PM,28.060,4477.8,,,,
1716,07/17/23 01:25:00 PM,27.862,7577.8,,,,
1717,07/17/23 01:30:00 PM,27.961,9644.5,,,,
1718,07/17/23 01:35:00 PM,28.060,10677.8,,,,
1719,07/17/23 01:40:00 PM,28.060,8611.2,,,,
1720,07/17/23 01:45:00 PM,27.961,9300.1,,,,
1721,07/17/23 01:50:00 PM,28.258,18600.1,,,,
1722,07/17/23 01:55:00 PM,28.357,19289.0,,,,
1723,07/17/23 02:00:00 PM,27.173,10.8,,,,
1724,07/17/23 02:00:50 PM,,,Logged,Logged,,
1725,07/17/23 02:02:18 PM,,,,,Logged,
1726,07/17/23 02:05:00 PM,27.764,16533.4,,,,
1727,07/17/23 02:10:00 PM,28.159,14466.8,,,,
1728,07/17/23 02:15:00 PM,28.159,26178.0,,,,
1729,07/17/23 02:20:00 PM,28.258,18600.1,,,,
1730,07/17/23 02:25:00 PM,28.060,9300.1,,,,
1731,07/17/23 02:30:00 PM,28.060,10677.8,,,,
1732,07/17/23 02:35:00 PM,28.357,27555.7,,,,
1733,07/17/23 02:40:00 PM,28.555,41333.6,,,,
1734,07/17/23 02:45:00 PM,28.159,9300.1,,,,
1735,07/17/23 02:50:00 PM,28.456,49600.3,,,,
1736,07/17/23 02:55:00 PM,28.754,49600.3,,,,
1737,07/17/23 03:00:00 PM,28.853,57867.0,,,,
1738,07/17/23 03:05:00 PM,28.853,46844.8,,,,
1739,07/17/23 03:10:00 PM,28.357,13089.0,,,,
1740,07/17/23 03:15:00 PM,28.456,13777.9,,,,
1741,07/17/23 03:20:00 PM,28.754,33066.9,,,,
1742,07/17/23 03:25:00 PM,28.853,46844.8,,,,
1743,07/17/23 03:30:00 PM,28.357,13089.0,,,,
1744,07/17/23 03:35:00 PM,28.456,16533.4,,,,
1745,07/17/23 03:40:00 PM,28.853,49600.3,,,,
1746,07/17/23 03:45:00 PM,28.258,9300.1,,,,
1747,07/17/23 03:50:00 PM,28.357,39955.8,,,,
1748,07/17/23 03:55:00 PM,28.159,10677.8,,,,
1749,07/17/23 04:00:00 PM,28.655,35822.5,,,,
1750,07/17/23 04:05:00 PM,28.953,44089.2,,,,
1751,07/17/23 04:10:00 PM,28.555,39955.8,,,,
1752,07/17/23 04:15:00 PM,28.655,33066.9,,,,
1753,07/17/23 04:20:00 PM,28.655,37200.2,,,,
1754,07/17/23 04:25:00 PM,28.357,16533.4,,,,
1755,07/17/23 04:30:00 PM,28.159,8611.2,,,,
1756,07/17/23 04:35:00 PM,28.258,20666.8,,,,
1757,07/17/23 04:40:00 PM,28.258,19977.9,,,,
1758,07/17/23 04:45:00 PM,27.961,5511.1,,,,
1759,07/17/23 04:50:00 PM,27.862,4994.5,,,,
1760,07/17/23 04:55:00 PM,27.961,7233.4,,,,
1761,07/17/23 05:00:00 PM,27.862,7577.8,,,,
1762,07/17/23 05:05:00 PM,27.862,6544.5,,,,
1763,07/17/23 05:10:00 PM,28.060,10333.4,,,,
1764,07/17/23 05:15:00 PM,27.862,4305.6,,,,
1765,07/17/23 05:20:00 PM,27.764,5338.9,,,,
1766,07/17/23 05:25:00 PM,27.862,5511.1,,,,
1767,07/17/23 05:30:00 PM,27.862,9300.1,,,,
1768,07/17/23 05:35:00 PM,27.961,3100.0,,,,
1769,07/17/23 05:40:00 PM,28.060,7233.4,,,,
1770,07/17/23 05:45:00 PM,27.862,10333.4,,,,
1771,07/17/23 05:50:00 PM,27.862,5166.7,,,,
1772,07/17/23 05:55:00 PM,27.862,3444.5,,,,
1773,07/17/23 06:00:00 PM,27.862,7233.4,,,,
1774,07/17/23 06:05:00 PM,27.764,3961.1,,,,
1775,07/17/23 06:10:00 PM,27.862,7233.4,,,,
1776,07/17/23 06:15:00 PM,27.862,3272.2,,,,
1777,07/17/23 06:20:00 PM,27.862,3616.7,,,,
1778,07/17/23 06:25:00 PM,27.862,1636.1,,,,
1779,07/17/23 06:30:00 PM,27.665,3272.2,,,,
1780,07/17/23 06:35:00 PM,27.665,3100.0,,,,
1781,07/17/23 06:40:00 PM,27.665,1237.9,,,,
1782,07/17/23 06:45:00 PM,27.764,1173.3,,,,
1783,07/17/23 06:50:00 PM,27.764,1141.0,,,,
1784,07/17/23 06:55:00 PM,27.665,1722.2,,,,
1785,07/17/23 07:00:00 PM,27.665,2066.7,,,,
1786,07/17/23 07:05:00 PM,27.764,1980.6,,,,
1787,07/17/23 07:10:00 PM,27.764,1001.0,,,,
1788,07/17/23 07:15:00 PM,27.764,2066.7,,,,
1789,07/17/23 07:20:00 PM,27.764,2152.8,,,,
1790,07/17/23 07:25:00 PM,27.665,2927.8,,,,
1791,07/17/23 07:30:00 PM,27.665,1808.3,,,,
1792,07/17/23 07:35:00 PM,27.665,1550.0,,,,
1793,07/17/23 07:40:00 PM,27.764,1194.8,,,,
1794,07/17/23 07:45:00 PM,27.764,925.7,,,,
1795,07/17/23 07:50:00 PM,27.764,828.8,,,,
1796,07/17/23 07:55:00 PM,27.764,645.8,,,,
1797,07/17/23 08:00:00 PM,27.567,559.7,,,,
1798,07/17/23 08:05:00 PM,27.567,484.4,,,,
1799,07/17/23 08:10:00 PM,27.665,398.3,,,,
1800,07/17/23 08:15:00 PM,27.665,322.9,,,,
1801,07/17/23 08:20:00 PM,27.665,236.8,,,,
1802,07/17/23 08:25:00 PM,27.665,161.5,,,,
1803,07/17/23 08:30:00 PM,27.665,53.8,,,,
1804,07/17/23 08:35:00 PM,27.764,10.8,,,,
1805,07/17/23 08:40:00 PM,27.764,0.0,,,,
1806,07/17/23 08:45:00 PM,27.567,0.0,,,,
1807,07/17/23 08:50:00 PM,27.567,0.0,,,,
1808,07/17/23 08:55:00 PM,27.567,0.0,,,,
1809,07/17/23 09:00:00 PM,27.567,0.0,,,,
1810,07/17/23 09:05:00 PM,27.665,0.0,,,,
1811,07/17/23 09:10:00 PM,27.665,0.0,,,,
1812,07/17/23 09:15:00 PM,27.665,0.0,,,,
1813,07/17/23 09:20:00 PM,27.665,0.0,,,,
1814,07/17/23 09:25:00 PM,27.665,0.0,,,,
1815,07/17/23 09:30:00 PM,27.764,0.0,,,,
1816,07/17/23 09:35:00 PM,27.665,0.0,,,,
1817,07/17/23 09:40:00 PM,27.567,0.0,,,,
1818,07/17/23 09:45:00 PM,27.567,0.0,,,,
1819,07/17/23 09:50:00 PM,27.567,0.0,,,,
1820,07/17/23 09:55:00 PM,27.665,0.0,,,,
1821,07/17/23 10:00:00 PM,27.665,0.0,,,,
1822,07/17/23 10:05:00 PM,27.665,0.0,,,,
1823,07/17/23 10:10:00 PM,27.665,0.0,,,,
1824,07/17/23 10:15:00 PM,27.665,0.0,,,,
1825,07/17/23 10:20:00 PM,27.665,0.0,,,,
1826,07/17/23 10:25:00 PM,27.665,0.0,,,,
1827,07/17/23 10:30:00 PM,27.764,0.0,,,,
1828,07/17/23 10:35:00 PM,27.567,0.0,,,,
1829,07/17/23 10:40:00 PM,27.567,0.0,,,,
1830,07/17/23 10:45:00 PM,27.567,0.0,,,,
1831,07/17/23 10:50:00 PM,27.567,0.0,,,,
1832,07/17/23 10:55:00 PM,27.665,0.0,,,,
1833,07/17/23 11:00:00 PM,27.665,0.0,,,,
1834,07/17/23 11:05:00 PM,27.665,0.0,,,,
1835,07/17/23 11:10:00 PM,27.665,0.0,,,,
1836,07/17/23 11:15:00 PM,27.665,0.0,,,,
1837,07/17/23 11:20:00 PM,27.764,0.0,,,,
1838,07/17/23 11:25:00 PM,27.764,0.0,,,,
1839,07/17/23 11:30:00 PM,27.665,0.0,,,,
1840,07/17/23 11:35:00 PM,27.567,0.0,,,,
1841,07/17/23 11:40:00 PM,27.567,0.0,,,,
1842,07/17/23 11:45:00 PM,27.567,0.0,,,,
1843,07/17/23 11:50:00 PM,27.567,0.0,,,,
1844,07/17/23 11:55:00 PM,27.665,0.0,,,,
1845,07/18/23 12:00:00 AM,27.665,0.0,,,,
1846,07/18/23 12:05:00 AM,27.665,0.0,,,,
1847,07/18/23 12:10:00 AM,27.665,0.0,,,,
1848,07/18/23 12:15:00 AM,27.665,0.0,,,,
1849,07/18/23 12:20:00 AM,27.665,0.0,,,,
1850,07/18/23 12:25:00 AM,27.764,0.0,,,,
1851,07/18/23 12:30:00 AM,27.764,0.0,,,,
1852,07/18/23 12:35:00 AM,27.567,0.0,,,,
1853,07/18/23 12:40:00 AM,27.567,0.0,,,,
1854,07/18/23 12:45:00 AM,27.567,0.0,,,,
1855,07/18/23 12:50:00 AM,27.567,0.0,,,,
1856,07/18/23 12:55:00 AM,27.665,0.0,,,,
1857,07/18/23 01:00:00 AM,27.665,0.0,,,,
1858,07/18/23 01:05:00 AM,27.665,0.0,,,,
1859,07/18/23 01:10:00 AM,27.665,0.0,,,,
1860,07/18/23 01:15:00 AM,27.665,0.0,,,,
1861,07/18/23 01:20:00 AM,27.665,0.0,,,,
1862,07/18/23 01:25:00 AM,27.764,0.0,,,,
1863,07/18/23 01:30:00 AM,27.764,0.0,,,,
1864,07/18/23 01:35:00 AM,27.567,0.0,,,,
1865,07/18/23 01:40:00 AM,27.567,0.0,,,,
