"Plot Title: HOBO16"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 9786150, SEN S/N: 9786150)","Intensity, Lux (LGR S/N: 9786150, SEN S/N: 9786150)","Host Connected (LGR S/N: 9786150)","Coupler Attached (LGR S/N: 9786150)","Stopped (LGR S/N: 9786150)","End Of File (LGR S/N: 9786150)"
464,06/28/23 05:35:00 AM,25.222,0.0,,,,
465,06/28/23 05:40:00 AM,25.222,0.0,,,,
466,06/28/23 05:45:00 AM,25.222,0.0,,,,
467,06/28/23 05:50:00 AM,25.222,0.0,,,,
468,06/28/23 05:55:00 AM,25.319,10.8,,,,
469,06/28/23 06:00:00 AM,25.319,53.8,,,,
470,06/28/23 06:05:00 AM,25.319,139.9,,,,
471,06/28/23 06:10:00 AM,25.319,269.1,,,,
472,06/28/23 06:15:00 AM,25.222,441.3,,,,
473,06/28/23 06:20:00 AM,25.222,678.1,,,,
474,06/28/23 06:25:00 AM,25.319,893.4,,,,
475,06/28/23 06:30:00 AM,25.319,1194.8,,,,
476,06/28/23 06:35:00 AM,25.416,1550.0,,,,
477,06/28/23 06:40:00 AM,25.513,1808.3,,,,
478,06/28/23 06:45:00 AM,25.610,2325.0,,,,
479,06/28/23 06:50:00 AM,25.708,3616.7,,,,
480,06/28/23 06:55:00 AM,25.902,3100.0,,,,
481,06/28/23 07:00:00 AM,26.000,4305.6,,,,
482,06/28/23 07:05:00 AM,26.097,5166.7,,,,
483,06/28/23 07:10:00 AM,26.195,5511.1,,,,
484,06/28/23 07:15:00 AM,26.390,6544.5,,,,
485,06/28/23 07:20:00 AM,27.370,9300.1,,,,
486,06/28/23 07:25:00 AM,28.159,7233.4,,,,
487,06/28/23 07:30:00 AM,27.961,7233.4,,,,
488,06/28/23 07:35:00 AM,27.567,11022.3,,,,
489,06/28/23 07:40:00 AM,27.567,8266.7,,,,
490,06/28/23 07:45:00 AM,27.272,9300.1,,,,
491,06/28/23 07:50:00 AM,27.272,11022.3,,,,
492,06/28/23 07:55:00 AM,27.272,10333.4,,,,
493,06/28/23 08:00:00 AM,27.468,11022.3,,,,
494,06/28/23 08:05:00 AM,27.567,11711.2,,,,
495,06/28/23 08:10:00 AM,27.764,12400.1,,,,
496,06/28/23 08:15:00 AM,27.764,13089.0,,,,
497,06/28/23 08:20:00 AM,27.961,17222.3,,,,
498,06/28/23 08:25:00 AM,28.555,18600.1,,,,
499,06/28/23 08:30:00 AM,29.053,18600.1,,,,
500,06/28/23 08:35:00 AM,29.452,19289.0,,,,
501,06/28/23 08:40:00 AM,29.652,19289.0,,,,
502,06/28/23 08:45:00 AM,29.853,21355.7,,,,
503,06/28/23 08:50:00 AM,29.853,22044.6,,,,
504,06/28/23 08:55:00 AM,30.054,24800.2,,,,
505,06/28/23 09:00:00 AM,30.255,26178.0,,,,
506,06/28/23 09:05:00 AM,30.457,28933.5,,,,
507,06/28/23 09:10:00 AM,30.760,33066.9,,,,
508,06/28/23 09:15:00 AM,31.166,44089.2,,,,
509,06/28/23 09:20:00 AM,31.676,8611.2,,,,
510,06/28/23 09:25:00 AM,31.268,4305.6,,,,
511,06/28/23 09:30:00 AM,28.953,1270.1,,,,
512,06/28/23 09:35:00 AM,25.902,559.7,,,,
513,06/28/23 09:40:00 AM,23.581,538.2,,,,
514,06/28/23 09:45:00 AM,22.717,549.0,,,,
515,06/28/23 09:50:00 AM,22.238,592.0,,,,
516,06/28/23 09:55:00 AM,22.238,861.1,,,,
517,06/28/23 10:00:00 AM,22.142,613.5,,,,
518,06/28/23 10:05:00 AM,22.046,1044.1,,,,
519,06/28/23 10:10:00 AM,21.855,624.3,,,,
520,06/28/23 10:15:00 AM,21.855,581.3,,,,
521,06/28/23 10:20:00 AM,21.760,1011.8,,,,
522,06/28/23 10:25:00 AM,21.760,753.5,,,,
523,06/28/23 10:29:26 AM,,,Logged,,,
524,06/28/23 10:29:27 AM,,,,Logged,,
525,06/28/23 10:29:40 AM,,,,,Logged,Logged
