"Plot Title: HOBO3"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058716, SEN S/N: 1058716)","Intensity, Lux (LGR S/N: 1058716, SEN S/N: 1058716)","Host Connected (LGR S/N: 1058716)","Coupler Attached (LGR S/N: 1058716)","Stopped (LGR S/N: 1058716)","End Of File (LGR S/N: 1058716)"
464,06/28/23 05:35:00 AM,27.764,0.0,,,,
465,06/28/23 05:40:00 AM,27.764,0.0,,,,
466,06/28/23 05:45:00 AM,27.764,0.0,,,,
467,06/28/23 05:50:00 AM,27.665,0.0,,,,
468,06/28/23 05:55:00 AM,27.665,0.0,,,,
469,06/28/23 06:00:00 AM,27.665,0.0,,,,
470,06/28/23 06:05:00 AM,27.665,21.5,,,,
471,06/28/23 06:10:00 AM,27.567,43.1,,,,
472,06/28/23 06:15:00 AM,27.567,96.9,,,,
473,06/28/23 06:20:00 AM,27.567,161.5,,,,
474,06/28/23 06:25:00 AM,27.567,226.0,,,,
475,06/28/23 06:30:00 AM,27.567,312.2,,,,
476,06/28/23 06:35:00 AM,27.567,430.6,,,,
477,06/28/23 06:40:00 AM,27.567,527.4,,,,
478,06/28/23 06:45:00 AM,27.468,699.7,,,,
479,06/28/23 06:50:00 AM,27.468,904.2,,,,
480,06/28/23 06:55:00 AM,27.468,904.2,,,,
481,06/28/23 07:00:00 AM,27.468,1173.3,,,,
482,06/28/23 07:05:00 AM,27.468,1636.1,,,,
483,06/28/23 07:10:00 AM,27.468,1894.5,,,,
484,06/28/23 07:15:00 AM,27.468,2325.0,,,,
485,06/28/23 07:20:00 AM,27.665,7233.4,,,,
486,06/28/23 07:25:00 AM,27.764,7233.4,,,,
487,06/28/23 07:30:00 AM,27.764,6544.5,,,,
488,06/28/23 07:35:00 AM,27.764,7233.4,,,,
489,06/28/23 07:40:00 AM,27.764,4822.3,,,,
490,06/28/23 07:45:00 AM,27.567,3272.2,,,,
491,06/28/23 07:50:00 AM,27.567,3788.9,,,,
492,06/28/23 07:55:00 AM,27.567,3788.9,,,,
493,06/28/23 08:00:00 AM,27.567,3961.1,,,,
494,06/28/23 08:05:00 AM,27.567,4133.4,,,,
495,06/28/23 08:10:00 AM,27.567,4305.6,,,,
496,06/28/23 08:15:00 AM,27.567,4822.3,,,,
497,06/28/23 08:20:00 AM,27.665,6200.0,,,,
498,06/28/23 08:25:00 AM,27.764,7577.8,,,,
499,06/28/23 08:30:00 AM,27.764,8266.7,,,,
500,06/28/23 08:35:00 AM,27.862,9300.1,,,,
501,06/28/23 08:40:00 AM,27.961,8611.2,,,,
502,06/28/23 08:45:00 AM,27.961,8611.2,,,,
503,06/28/23 08:50:00 AM,27.961,8611.2,,,,
504,06/28/23 08:55:00 AM,27.961,9300.1,,,,
505,06/28/23 09:00:00 AM,28.060,9300.1,,,,
506,06/28/23 09:05:00 AM,28.060,9644.5,,,,
507,06/28/23 09:10:00 AM,28.159,10333.4,,,,
508,06/28/23 09:15:00 AM,28.159,10333.4,,,,
509,06/28/23 09:20:00 AM,29.853,8266.7,,,,
510,06/28/23 09:25:00 AM,28.754,3788.9,,,,
511,06/28/23 09:30:00 AM,27.370,850.4,,,,
512,06/28/23 09:35:00 AM,25.028,409.0,,,,
513,06/28/23 09:40:00 AM,23.004,559.7,,,,
514,06/28/23 09:45:00 AM,22.238,484.4,,,,
515,06/28/23 09:50:00 AM,21.855,505.9,,,,
516,06/28/23 09:55:00 AM,21.855,527.4,,,,
517,06/28/23 10:00:00 AM,21.855,667.4,,,,
518,06/28/23 10:05:00 AM,21.855,861.1,,,,
519,06/28/23 10:10:00 AM,21.760,419.8,,,,
520,06/28/23 10:15:00 AM,21.760,462.9,,,,
521,06/28/23 10:20:00 AM,21.664,947.2,,,,
522,06/28/23 10:25:00 AM,21.855,796.5,,,,
523,06/28/23 10:26:43 AM,,,Logged,,,
524,06/28/23 10:26:44 AM,,,,Logged,,
525,06/28/23 10:26:58 AM,,,,,Logged,Logged
